YY;MM;DD;hora;irradiancia;temperatura;precipitacion
2021;1;23;6;35.37;21.23;0.0
2021;1;23;7;181.02;24.02;0.0
2021;1;23;8;365.6;27.06;0.0
2021;1;23;9;513.16;29.51;0.0
2021;1;23;10;561.92;31.23;0.0
2021;1;23;11;665.02;32.26;0.0
2021;1;23;12;650.73;32.91;0.0
2021;1;23;13;533.0;32.99;0.0
2021;1;23;14;405.55;32.44;0.0
2021;1;23;15;287.7;31.61;0.0
2021;1;23;16;165.07;30.27;0.0
2021;1;23;17;43.89;27.74;0.0
2021;1;23;18;0.0;25.86;0.0
2021;1;23;19;0.0;24.83;0.0
2021;1;23;20;0.0;24.03;0.0
2021;1;23;21;0.0;23.44;0.0
2021;1;23;22;0.0;23.05;0.0
2021;1;23;23;0.0;22.96;0.0
2021;1;24;0;0.0;22.94;0.0
2021;1;24;1;0.0;22.87;0.0
2021;1;24;2;0.0;22.48;0.0
2021;1;24;3;0.0;22.04;0.0
2021;1;24;4;0.0;21.82;0.0
2021;1;24;5;0.0;21.28;0.0
2021;1;24;6;35.84;21.83;0.0
2021;1;24;7;179.61;23.98;0.0
2021;1;24;8;273.41;26.47;0.0
2021;1;24;9;332.95;28.82;0.0
2021;1;24;10;366.88;30.69;0.0
2021;1;24;11;367.24;31.93;0.0
2021;1;24;12;368.58;32.49;0.0
2021;1;24;13;315.41;32.32;0.0
2021;1;24;14;302.97;31.74;0.0
2021;1;24;15;277.09;30.35;0.0
2021;1;24;16;142.41;28.9;0.0
2021;1;24;17;37.61;27.07;0.0
2021;1;24;18;0.0;25.79;0.0
2021;1;24;19;0.0;25.1;0.0
2021;1;24;20;0.0;24.52;0.0
2021;1;24;21;0.0;24.27;0.0
2021;1;24;22;0.0;24.02;0.0
2021;1;24;23;0.0;23.53;0.0
2021;1;25;0;0.0;23.12;0.0
2021;1;25;1;0.0;22.68;0.0
2021;1;25;2;0.0;22.37;0.0
2021;1;25;3;0.0;22.01;0.0
2021;1;25;4;0.0;21.74;0.0
2021;1;25;5;0.0;21.57;0.0
2021;1;25;6;26.72;21.94;0.0
2021;1;25;7;131.18;23.19;0.15
2021;1;25;8;204.63;24.34;0.15
2021;1;25;9;273.23;25.82;0.16
2021;1;25;10;363.85;27.58;0.19
2021;1;25;11;437.76;29.23;0.21
2021;1;25;12;504.78;30.27;0.19
2021;1;25;13;407.23;30.71;0.18
2021;1;25;14;314.13;30.64;0.15
2021;1;25;15;259.55;29.87;0.13
2021;1;25;16;158.09;28.34;0.1
2021;1;25;17;39.84;25.65;0.09
2021;1;25;18;0.0;23.98;0.06
2021;1;25;19;0.0;22.93;0.04
2021;1;25;20;0.0;22.05;0.03
2021;1;25;21;0.0;21.35;0.04
2021;1;25;22;0.0;20.83;0.05
2021;1;25;23;0.0;20.44;0.05
2021;1;26;0;0.0;20.33;0.07
2021;1;26;1;0.0;20.4;0.08
2021;1;26;2;0.0;20.3;0.09
2021;1;26;3;0.0;20.06;0.11
2021;1;26;4;0.0;19.9;0.12
2021;1;26;5;0.0;19.58;0.14
2021;1;26;6;36.9;19.92;0.15
2021;1;26;7;175.54;22.16;0.04
2021;1;26;8;360.93;24.36;0.03
2021;1;26;9;493.33;27.76;0.03
2021;1;26;10;673.05;29.9;0.03
2021;1;26;11;725.23;31.2;0.03
2021;1;26;12;755.55;31.74;0.04
2021;1;26;13;611.26;31.86;0.05
2021;1;26;14;440.38;31.25;0.05
2021;1;26;15;314.48;30.21;0.04
2021;1;26;16;163.53;28.9;0.04
2021;1;26;17;36.31;26.65;0.03
2021;1;26;18;0.0;25.19;0.02
2021;1;26;19;0.0;24.19;0.01
2021;1;26;20;0.0;23.33;0.01
2021;1;26;21;0.0;22.61;0.01
2021;1;26;22;0.0;22.15;0.02
2021;1;26;23;0.0;21.89;0.02
2021;1;27;0;0.0;21.78;0.02
2021;1;27;1;0.0;21.49;0.02
2021;1;27;2;0.0;20.92;0.03
2021;1;27;3;0.0;20.35;0.03
2021;1;27;4;0.0;19.91;0.03
2021;1;27;5;0.0;19.46;0.04
2021;1;27;6;37.5;20.15;0.04
2021;1;27;7;188.45;22.14;0.0
2021;1;27;8;379.64;25.16;0.0
2021;1;27;9;549.84;27.83;0.0
2021;1;27;10;714.02;29.76;0.0
2021;1;27;11;811.73;31.31;0.0
2021;1;27;12;813.06;32.4;0.0
2021;1;27;13;721.12;32.85;0.0
2021;1;27;14;547.84;32.69;0.0
2021;1;27;15;375.25;31.89;0.0
2021;1;27;16;203.71;30.37;0.0
2021;1;27;17;47.06;27.62;0.0
2021;1;27;18;0.0;25.64;0.0
2021;1;27;19;0.0;24.52;0.0
2021;1;27;20;0.0;23.78;0.0
2021;1;27;21;0.0;23.19;0.0
2021;1;27;22;0.0;22.74;0.0
2021;1;27;23;0.0;22.28;0.0
2021;1;28;0;0.0;21.68;0.0
2021;1;28;1;0.0;21.37;0.0
2021;1;28;2;0.0;21.04;0.0
2021;1;28;3;0.0;20.67;0.0
2021;1;28;4;0.0;20.22;0.0
2021;1;28;5;0.0;19.77;0.0
2021;1;28;6;33.97;20.62;0.0
2021;1;28;7;181.2;23.56;0.0
2021;1;28;8;375.79;26.48;0.0
2021;1;28;9;596.16;28.83;0.0
2021;1;28;10;725.38;30.73;0.0
2021;1;28;11;821.7;32.22;0.0
2021;1;28;12;778.81;33.19;0.0
2021;1;28;13;664.73;33.55;0.0
2021;1;28;14;575.1;33.24;0.0
2021;1;28;15;397.04;32.21;0.0
2021;1;28;16;206.02;30.58;0.0
2021;1;28;17;40.05;28.1;0.0
2021;1;28;18;0.0;26.37;0.0
2021;1;28;19;0.0;25.45;0.0
2021;1;28;20;0.0;24.32;0.0
2021;1;28;21;0.0;23.43;0.0
2021;1;28;22;0.0;22.9;0.0
2021;1;28;23;0.0;22.58;0.0
2021;1;29;0;0.0;22.36;0.0
2021;1;29;1;0.0;22.1;0.0
2021;1;29;2;0.0;21.58;0.0
2021;1;29;3;0.0;20.98;0.0
2021;1;29;4;0.0;20.61;0.0
2021;1;29;5;0.0;20.34;0.0
2021;1;29;6;37.55;21.08;0.0
2021;1;29;7;236.73;23.5;0.0
2021;1;29;8;465.16;25.8;0.0
2021;1;29;9;665.27;28.12;0.0
2021;1;29;10;784.03;29.49;0.0
2021;1;29;11;827.65;30.3;0.0
2021;1;29;12;820.23;30.95;0.0
2021;1;29;13;731.73;31.12;0.0
2021;1;29;14;565.23;30.68;0.0
2021;1;29;15;409.28;29.73;0.0
2021;1;29;16;225.14;28.47;0.0
2021;1;29;17;54.64;26.5;0.0
2021;1;29;18;0.0;24.89;0.0
2021;1;29;19;0.0;24.21;0.0
2021;1;29;20;0.0;23.44;0.0
2021;1;29;21;0.0;22.56;0.0
2021;1;29;22;0.0;21.81;0.0
2021;1;29;23;0.0;21.13;0.0
2021;1;30;0;0.0;20.58;0.0
2021;1;30;1;0.0;20.27;0.0
2021;1;30;2;0.0;19.87;0.0
2021;1;30;3;0.0;19.51;0.0
2021;1;30;4;0.0;19.29;0.0
2021;1;30;5;0.0;18.95;0.0
2021;1;30;6;46.37;19.65;0.0
2021;1;30;7;265.51;22.34;0.2
2021;1;30;8;495.3;25.15;0.26
2021;1;30;9;664.84;27.8;0.26
2021;1;30;10;777.7;29.85;0.28
2021;1;30;11;852.8;31.26;0.31
2021;1;30;12;821.48;32.0;0.32
2021;1;30;13;672.38;32.19;0.3
2021;1;30;14;545.11;31.87;0.25
2021;1;30;15;346.41;31.01;0.2
2021;1;30;16;204.5;29.49;0.14
2021;1;30;17;55.23;26.51;0.18
2021;1;30;18;0.0;24.42;0.09
2021;1;30;19;0.0;23.55;0.05
2021;1;30;20;0.0;22.85;0.04
2021;1;30;21;0.0;22.3;0.04
2021;1;30;22;0.0;21.89;0.06
2021;1;30;23;0.0;21.65;0.07
2021;1;31;0;0.0;21.44;0.06
2021;1;31;1;0.0;21.18;0.08
2021;1;31;2;0.0;20.87;0.1
2021;1;31;3;0.0;20.44;0.14
2021;1;31;4;0.0;20.15;0.15
2021;1;31;5;0.0;19.98;0.15
2021;1;31;6;38.52;20.69;0.15
2021;1;31;7;160.5;22.97;0.04
2021;1;31;8;272.13;25.18;0.03
2021;1;31;9;390.31;28.37;0.03
2021;1;31;10;630.44;30.34;0.04
2021;1;31;11;676.84;31.68;0.07
2021;1;31;12;673.52;32.48;0.11
2021;1;31;13;607.1;32.71;0.13
2021;1;31;14;472.7;32.42;0.13
2021;1;31;15;274.41;31.58;0.13
2021;1;31;16;173.55;30.13;0.11
2021;1;31;17;48.3;27.3;0.09
2021;1;31;18;0.0;25.1;0.06
2021;1;31;19;0.0;24.14;0.03
2021;1;31;20;0.0;23.46;0.03
2021;1;31;21;0.0;22.95;0.04
2021;1;31;22;0.0;22.51;0.06
2021;1;31;23;0.0;22.13;0.06
2021;2;1;0;0.0;22.0;0.04
2021;2;1;1;0.0;21.92;0.03
2021;2;1;2;0.0;21.52;0.03
2021;2;1;3;0.0;21.15;0.03
2021;2;1;4;0.0;20.73;0.03
2021;2;1;5;0.0;20.46;0.04
2021;2;1;6;28.39;21.3;0.04
2021;2;1;7;137.7;23.45;0.0
2021;2;1;8;275.95;26.14;0.0
2021;2;1;9;385.16;28.87;0.0
2021;2;1;10;376.32;30.87;0.0
2021;2;1;11;494.08;32.34;0.0
2021;2;1;12;573.36;33.4;0.0
2021;2;1;13;559.76;33.69;0.0
2021;2;1;14;512.96;33.33;0.0
2021;2;1;15;381.35;32.49;0.0
2021;2;1;16;213.78;31.04;0.0
2021;2;1;17;43.72;28.39;0.0
2021;2;1;18;0.0;26.42;0.0
2021;2;1;19;0.0;25.55;0.0
2021;2;1;20;0.0;24.83;0.0
2021;2;1;21;0.0;24.14;0.0
2021;2;1;22;0.0;23.55;0.0
2021;2;1;23;0.0;23.04;0.0
2021;2;2;0;0.0;22.52;0.0
2021;2;2;1;0.0;22.1;0.0
2021;2;2;2;0.0;21.76;0.0
2021;2;2;3;0.0;21.49;0.0
2021;2;2;4;0.0;21.57;0.0
2021;2;2;5;0.0;21.37;0.0
2021;2;2;6;32.49;22.15;0.0
2021;2;2;7;205.91;25.26;0.0
2021;2;2;8;422.48;27.78;0.0
2021;2;2;9;664.84;29.72;0.0
2021;2;2;10;854.52;31.39;0.0
2021;2;2;11;935.09;32.42;0.0
2021;2;2;12;924.46;32.8;0.0
2021;2;2;13;843.91;32.98;0.0
2021;2;2;14;737.45;32.8;0.0
2021;2;2;15;545.77;32.1;0.0
2021;2;2;16;304.05;30.96;0.0
2021;2;2;17;67.06;28.33;0.0
2021;2;2;18;0.0;26.22;0.0
2021;2;2;19;0.0;25.08;0.0
2021;2;2;20;0.0;24.19;0.0
2021;2;2;21;0.0;23.44;0.0
2021;2;2;22;0.0;22.73;0.0
2021;2;2;23;0.0;22.11;0.0
2021;2;3;0;0.0;21.64;0.0
2021;2;3;1;0.0;21.3;0.0
2021;2;3;2;0.0;21.04;0.0
2021;2;3;3;0.0;20.81;0.0
2021;2;3;4;0.0;20.37;0.0
2021;2;3;5;0.0;19.77;0.0
2021;2;3;6;45.76;20.99;0.0
2021;2;3;7;274.22;24.3;0.0
2021;2;3;8;523.91;27.31;0.0
2021;2;3;9;707.69;29.48;0.0
2021;2;3;10;859.2;31.17;0.0
2021;2;3;11;943.75;32.56;0.0
2021;2;3;12;909.84;33.53;0.0
2021;2;3;13;829.57;34.02;0.0
2021;2;3;14;665.21;33.99;0.0
2021;2;3;15;470.87;33.23;0.0
2021;2;3;16;248.38;31.86;0.0
2021;2;3;17;57.83;28.7;0.0
2021;2;3;18;0.0;26.39;0.0
2021;2;3;19;0.0;25.21;0.0
2021;2;3;20;0.0;24.26;0.0
2021;2;3;21;0.0;23.42;0.0
2021;2;3;22;0.0;22.97;0.0
2021;2;3;23;0.0;22.83;0.0
2021;2;4;0;0.0;22.86;0.0
2021;2;4;1;0.0;22.68;0.0
2021;2;4;2;0.0;22.44;0.0
2021;2;4;3;0.0;22.24;0.0
2021;2;4;4;0.0;22.02;0.0
2021;2;4;5;0.0;21.56;0.0
2021;2;4;6;45.76;21.98;0.0
2021;2;4;7;250.85;24.72;0.0
2021;2;4;8;481.36;27.83;0.0
2021;2;4;9;702.88;30.26;0.0
2021;2;4;10;842.57;32.21;0.0
2021;2;4;11;925.7;33.74;0.0
2021;2;4;12;933.0;34.66;0.0
2021;2;4;13;760.45;35.04;0.0
2021;2;4;14;637.7;34.9;0.0
2021;2;4;15;425.22;34.13;0.0
2021;2;4;16;227.14;32.73;0.0
2021;2;4;17;54.38;29.93;0.0
2021;2;4;18;0.0;27.53;0.0
2021;2;4;19;0.0;26.44;0.0
2021;2;4;20;0.0;25.71;0.0
2021;2;4;21;0.0;25.51;0.0
2021;2;4;22;0.0;25.19;0.0
2021;2;4;23;0.0;24.48;0.0
2021;2;5;0;0.0;23.94;0.0
2021;2;5;1;0.0;23.54;0.0
2021;2;5;2;0.0;23.31;0.0
2021;2;5;3;0.0;23.28;0.0
2021;2;5;4;0.0;23.26;0.0
2021;2;5;5;0.0;22.65;0.0
2021;2;5;6;37.41;23.15;0.0
2021;2;5;7;199.66;25.61;0.0
2021;2;5;8;384.55;28.43;0.0
2021;2;5;9;308.55;30.67;0.0
2021;2;5;10;532.22;32.56;0.0
2021;2;5;11;459.19;34.03;0.0
2021;2;5;12;326.02;34.8;0.0
2021;2;5;13;284.98;34.15;0.0
2021;2;5;14;234.67;32.76;0.0
2021;2;5;15;155.65;31.46;0.0
2021;2;5;16;87.04;30.18;0.0
2021;2;5;17;25.18;28.8;0.0
2021;2;5;18;0.0;27.61;0.0
2021;2;5;19;0.0;26.78;0.0
2021;2;5;20;0.0;25.98;0.0
2021;2;5;21;0.0;25.21;0.0
2021;2;5;22;0.0;24.65;0.0
2021;2;5;23;0.0;24.25;0.0
2021;2;6;0;0.0;23.9;0.0
2021;2;6;1;0.0;23.63;0.0
2021;2;6;2;0.0;23.46;0.0
2021;2;6;3;0.0;23.16;0.0
2021;2;6;4;0.0;22.69;0.0
2021;2;6;5;0.0;22.33;0.0
2021;2;6;6;34.65;22.98;0.0
2021;2;6;7;211.01;25.23;0.0
2021;2;6;8;418.52;27.7;0.0
2021;2;6;9;603.12;29.99;0.0
2021;2;6;10;711.52;31.95;0.0
2021;2;6;11;784.27;33.55;0.0
2021;2;6;12;767.81;34.69;0.0
2021;2;6;13;628.7;35.15;0.0
2021;2;6;14;518.05;34.87;0.0
2021;2;6;15;359.32;33.94;0.0
2021;2;6;16;189.93;32.47;0.0
2021;2;6;17;43.43;30.3;0.0
2021;2;6;18;0.0;28.31;0.0
2021;2;6;19;0.0;27.33;0.0
2021;2;6;20;0.0;26.69;0.0
2021;2;6;21;0.0;26.16;0.0
2021;2;6;22;0.0;25.66;0.0
2021;2;6;23;0.0;25.12;0.0
2021;2;7;0;0.0;24.68;0.0
2021;2;7;1;0.0;24.21;0.0
2021;2;7;2;0.0;23.66;0.0
2021;2;7;3;0.0;23.19;0.0
2021;2;7;4;0.0;22.75;0.0
2021;2;7;5;0.0;22.42;0.0
2021;2;7;6;27.49;23.4;0.0
2021;2;7;7;170.65;25.75;0.0
2021;2;7;8;359.5;28.03;0.01
2021;2;7;9;495.46;30.1;0.01
2021;2;7;10;616.43;31.95;0.01
2021;2;7;11;649.38;33.29;0.01
2021;2;7;12;721.52;34.12;0.01
2021;2;7;13;620.12;34.58;0.01
2021;2;7;14;419.27;34.53;0.01
2021;2;7;15;310.1;33.9;0.01
2021;2;7;16;154.27;32.71;0.01
2021;2;7;17;42.03;30.27;0.0
2021;2;7;18;0.0;27.9;0.0
2021;2;7;19;0.0;26.67;0.0
2021;2;7;20;0.0;25.71;0.0
2021;2;7;21;0.0;24.88;0.0
2021;2;7;22;0.0;24.15;0.0
2021;2;7;23;0.0;23.48;0.0
2021;2;8;0;0.0;22.81;0.0
2021;2;8;1;0.0;22.23;0.0
2021;2;8;2;0.0;21.68;0.0
2021;2;8;3;0.0;21.25;0.0
2021;2;8;4;0.0;20.85;0.0
2021;2;8;5;0.0;20.44;0.0
2021;2;8;6;45.09;21.95;0.0
2021;2;8;7;229.31;25.4;0.0
2021;2;8;8;417.94;28.4;0.0
2021;2;8;9;620.4;30.75;0.0
2021;2;8;10;762.0;32.69;0.0
2021;2;8;11;844.23;34.17;0.0
2021;2;8;12;806.51;35.12;0.0
2021;2;8;13;695.05;35.4;0.0
2021;2;8;14;485.73;35.06;0.0
2021;2;8;15;343.58;34.08;0.0
2021;2;8;16;184.6;32.55;0.0
2021;2;8;17;42.38;30.37;0.0
2021;2;8;18;0.0;28.46;0.0
2021;2;8;19;0.0;27.35;0.0
2021;2;8;20;0.0;26.37;0.0
2021;2;8;21;0.0;25.58;0.0
2021;2;8;22;0.0;24.98;0.0
2021;2;8;23;0.0;24.34;0.0
2021;2;9;0;0.0;23.62;0.0
2021;2;9;1;0.0;22.89;0.0
2021;2;9;2;0.0;22.23;0.0
2021;2;9;3;0.0;21.65;0.0
2021;2;9;4;0.0;21.2;0.0
2021;2;9;5;0.0;20.85;0.0
2021;2;9;6;38.78;21.52;0.0
2021;2;9;7;179.69;23.89;0.01
2021;2;9;8;364.01;26.68;0.01
2021;2;9;9;459.98;29.32;0.02
2021;2;9;10;584.09;31.57;0.02
2021;2;9;11;561.84;32.87;0.02
2021;2;9;12;544.07;33.43;0.03
2021;2;9;13;460.91;32.98;0.03
2021;2;9;14;300.71;32.3;0.03
2021;2;9;15;212.49;31.47;0.03
2021;2;9;16;104.02;30.42;0.03
2021;2;9;17;37.36;28.63;0.03
2021;2;9;18;0.0;27.08;0.04
2021;2;9;19;0.0;26.33;0.04
2021;2;9;20;0.0;25.56;0.04
2021;2;9;21;0.0;24.92;0.04
2021;2;9;22;0.0;24.49;0.04
2021;2;9;23;0.0;24.19;0.04
2021;2;10;0;0.0;23.44;0.05
2021;2;10;1;0.0;22.49;0.05
2021;2;10;2;0.0;21.92;0.06
2021;2;10;3;0.0;21.52;0.06
2021;2;10;4;0.0;21.19;0.07
2021;2;10;5;0.0;21.08;0.07
2021;2;10;6;33.73;21.33;0.07
2021;2;10;7;142.43;22.05;0.13
2021;2;10;8;295.7;23.0;0.1
2021;2;10;9;344.52;24.72;0.07
2021;2;10;10;474.7;26.58;0.05
2021;2;10;11;521.49;28.01;0.05
2021;2;10;12;501.27;28.96;0.04
2021;2;10;13;398.93;29.67;0.03
2021;2;10;14;325.37;30.08;0.03
2021;2;10;15;188.81;29.52;0.03
2021;2;10;16;105.32;28.41;0.03
2021;2;10;17;37.49;26.67;0.03
2021;2;10;18;0.0;25.24;0.03
2021;2;10;19;0.0;24.68;0.02
2021;2;10;20;0.0;24.26;0.02
2021;2;10;21;0.0;23.65;0.02
2021;2;10;22;0.0;23.07;0.03
2021;2;10;23;0.0;22.57;0.03
2021;2;11;0;0.0;22.09;0.03
2021;2;11;1;0.0;21.73;0.03
2021;2;11;2;0.0;21.15;0.03
2021;2;11;3;0.0;20.63;0.02
2021;2;11;4;0.0;20.12;0.02
2021;2;11;5;0.0;19.76;0.01
2021;2;11;6;33.22;20.05;0.01
2021;2;11;7;139.23;22.01;0.04
2021;2;11;8;321.76;25.3;0.03
2021;2;11;9;480.83;28.33;0.03
2021;2;11;10;601.88;30.7;0.04
2021;2;11;11;717.49;32.53;0.04
2021;2;11;12;706.26;33.71;0.06
2021;2;11;13;624.79;34.18;0.06
2021;2;11;14;457.16;33.92;0.08
2021;2;11;15;297.79;33.05;0.1
2021;2;11;16;150.5;31.48;0.1
2021;2;11;17;47.77;28.71;0.11
2021;2;11;18;0.0;26.71;0.12
2021;2;11;19;0.0;26.07;0.09
2021;2;11;20;0.0;25.43;0.06
2021;2;11;21;0.0;24.68;0.04
2021;2;11;22;0.0;23.9;0.03
2021;2;11;23;0.0;23.17;0.03
2021;2;12;0;0.0;22.36;0.03
2021;2;12;1;0.0;21.69;0.02
2021;2;12;2;0.0;21.31;0.01
2021;2;12;3;0.0;20.98;0.01
2021;2;12;4;0.0;20.62;0.01
2021;2;12;5;0.0;20.22;0.01
2021;2;12;6;38.66;20.89;0.02
2021;2;12;7;167.55;22.86;0.06
2021;2;12;8;343.09;25.75;0.1
2021;2;12;9;512.98;28.48;0.16
2021;2;12;10;568.32;30.41;0.19
2021;2;12;11;578.67;32.05;0.23
2021;2;12;12;588.53;33.19;0.3
2021;2;12;13;525.9;33.25;0.39
2021;2;12;14;432.06;32.01;0.5
2021;2;12;15;271.56;30.63;0.59
2021;2;12;16;126.8;29.01;0.61
2021;2;12;17;32.19;27.16;0.59
2021;2;12;18;0.0;25.93;0.5
2021;2;12;19;0.0;25.15;0.38
2021;2;12;20;0.0;24.19;0.26
2021;2;12;21;0.0;23.26;0.21
2021;2;12;22;0.0;22.59;0.25
2021;2;12;23;0.0;22.15;0.23
2021;2;13;0;0.0;21.68;0.13
2021;2;13;1;0.0;21.34;0.08
2021;2;13;2;0.0;21.1;0.05
2021;2;13;3;0.0;20.78;0.04
2021;2;13;4;0.0;20.37;0.04
2021;2;13;5;0.0;20.0;0.07
2021;2;13;6;27.68;20.98;0.13
2021;2;13;7;128.85;23.55;0.0
2021;2;13;8;266.56;26.6;0.0
2021;2;13;9;531.45;29.42;0.0
2021;2;13;10;611.91;30.9;0.0
2021;2;13;11;733.45;31.75;0.0
2021;2;13;12;716.09;32.06;0.0
2021;2;13;13;614.2;31.76;0.0
2021;2;13;14;439.98;30.9;0.0
2021;2;13;15;262.91;29.8;0.0
2021;2;13;16;134.87;28.41;0.0
2021;2;13;17;29.9;26.68;0.0
2021;2;13;18;0.0;25.26;0.0
2021;2;13;19;0.0;24.5;0.0
2021;2;13;20;0.0;24.1;0.0
2021;2;13;21;0.0;23.69;0.0
2021;2;13;22;0.0;23.28;0.0
2021;2;13;23;0.0;22.92;0.0
2021;2;14;0;0.0;22.5;0.0
2021;2;14;1;0.0;22.15;0.0
2021;2;14;2;0.0;21.81;0.0
2021;2;14;3;0.0;21.43;0.0
2021;2;14;4;0.0;21.08;0.0
2021;2;14;5;0.0;20.8;0.0
2021;2;14;6;19.72;21.65;0.0
2021;2;14;7;63.03;23.74;0.01
2021;2;14;8;154.68;26.09;0.01
2021;2;14;9;292.74;28.44;0.01
2021;2;14;10;436.11;30.3;0.01
2021;2;14;11;566.98;31.65;0.01
2021;2;14;12;582.7;32.48;0.01
2021;2;14;13;472.04;32.75;0.01
2021;2;14;14;407.57;32.26;0.01
2021;2;14;15;303.37;31.18;0.01
2021;2;14;16;162.66;29.62;0.01
2021;2;14;17;36.34;27.33;0.01
2021;2;14;18;0.0;25.51;0.0
2021;2;14;19;0.0;24.62;0.0
2021;2;14;20;0.0;23.92;0.0
2021;2;14;21;0.0;23.41;0.0
2021;2;14;22;0.0;23.19;0.0
2021;2;14;23;0.0;23.08;0.01
2021;2;15;0;0.0;22.87;0.01
2021;2;15;1;0.0;22.62;0.01
2021;2;15;2;0.0;22.4;0.01
2021;2;15;3;0.0;22.19;0.01
2021;2;15;4;0.0;21.9;0.01
2021;2;15;5;0.0;21.41;0.0
2021;2;15;6;22.16;22.39;0.0
2021;2;15;7;120.08;24.55;0.0
2021;2;15;8;262.4;27.58;0.0
2021;2;15;9;511.3;30.33;0.0
2021;2;15;10;673.41;32.51;0.0
2021;2;15;11;804.75;34.18;0.0
2021;2;15;12;837.97;35.23;0.01
2021;2;15;13;709.03;35.65;0.01
2021;2;15;14;577.81;35.43;0.01
2021;2;15;15;363.62;34.34;0.01
2021;2;15;16;176.91;32.6;0.01
2021;2;15;17;40.55;30.24;0.01
2021;2;15;18;0.0;28.48;0.0
2021;2;15;19;0.0;27.37;0.0
2021;2;15;20;0.0;26.33;0.0
2021;2;15;21;0.0;25.52;0.0
2021;2;15;22;0.0;24.95;0.0
2021;2;15;23;0.0;24.46;0.0
2021;2;16;0;0.0;23.88;0.0
2021;2;16;1;0.0;23.32;0.0
2021;2;16;2;0.0;22.83;0.0
2021;2;16;3;0.0;22.38;0.0
2021;2;16;4;0.0;21.97;0.0
2021;2;16;5;0.0;21.83;0.0
2021;2;16;6;31.6;22.26;0.0
2021;2;16;7;154.5;23.49;0.0
2021;2;16;8;337.02;25.32;0.0
2021;2;16;9;470.25;27.29;0.0
2021;2;16;10;513.77;28.66;0.0
2021;2;16;11;556.87;29.76;0.0
2021;2;16;12;582.79;30.75;0.0
2021;2;16;13;553.91;31.31;0.0
2021;2;16;14;443.61;31.27;0.0
2021;2;16;15;288.13;30.53;0.0
2021;2;16;16;133.62;29.32;0.0
2021;2;16;17;35.28;27.5;0.0
2021;2;16;18;0.0;26.19;0.0
2021;2;16;19;0.0;25.92;0.0
2021;2;16;20;0.0;25.48;0.0
2021;2;16;21;0.0;24.96;0.0
2021;2;16;22;0.0;24.18;0.0
2021;2;16;23;0.0;23.39;0.0
2021;2;17;0;0.0;22.7;0.0
2021;2;17;1;0.0;22.13;0.0
2021;2;17;2;0.0;21.74;0.0
2021;2;17;3;0.0;21.42;0.0
2021;2;17;4;0.0;21.0;0.0
2021;2;17;5;0.0;20.6;0.0
2021;2;17;6;23.88;20.69;0.0
2021;2;17;7;78.19;21.76;0.06
2021;2;17;8;234.2;23.68;0.05
2021;2;17;9;303.91;26.69;0.04
2021;2;17;10;306.31;29.33;0.03
2021;2;17;11;311.92;30.86;0.03
2021;2;17;12;348.07;31.83;0.04
2021;2;17;13;351.56;32.19;0.04
2021;2;17;14;312.48;31.73;0.04
2021;2;17;15;225.91;30.96;0.04
2021;2;17;16;135.92;29.65;0.03
2021;2;17;17;36.92;27.64;0.03
2021;2;17;18;0.0;26.05;0.03
2021;2;17;19;0.0;25.26;0.04
2021;2;17;20;0.0;24.65;0.07
2021;2;17;21;0.0;24.02;0.09
2021;2;17;22;0.0;23.26;0.11
2021;2;17;23;0.0;22.69;0.11
2021;2;18;0;0.0;22.15;0.08
2021;2;18;1;0.0;21.62;0.05
2021;2;18;2;0.0;21.15;0.04
2021;2;18;3;0.0;20.78;0.04
2021;2;18;4;0.0;20.64;0.04
2021;2;18;5;0.0;20.36;0.04
2021;2;18;6;43.27;20.75;0.04
2021;2;18;7;234.34;21.88;0.0
2021;2;18;8;468.92;24.19;0.0
2021;2;18;9;653.73;26.85;0.0
2021;2;18;10;792.52;29.18;0.0
2021;2;18;11;915.53;31.22;0.0
2021;2;18;12;895.04;32.57;0.0
2021;2;18;13;724.66;32.89;0.0
2021;2;18;14;618.37;32.13;0.0
2021;2;18;15;437.1;31.01;0.0
2021;2;18;16;228.2;29.51;0.0
2021;2;18;17;52.61;27.72;0.0
2021;2;18;18;0.0;26.32;0.0
2021;2;18;19;0.0;25.53;0.0
2021;2;18;20;0.0;24.87;0.0
2021;2;18;21;0.0;24.34;0.0
2021;2;18;22;0.0;23.94;0.0
2021;2;18;23;0.0;23.55;0.0
2021;2;19;0;0.0;23.16;0.0
2021;2;19;1;0.0;22.73;0.0
2021;2;19;2;0.0;22.31;0.0
2021;2;19;3;0.0;21.87;0.0
2021;2;19;4;0.0;21.35;0.0
2021;2;19;5;0.0;20.9;0.0
2021;2;19;6;32.1;21.49;0.0
2021;2;19;7;174.38;23.65;0.0
2021;2;19;8;386.66;26.51;0.0
2021;2;19;9;584.08;29.18;0.01
2021;2;19;10;700.73;31.12;0.01
2021;2;19;11;720.45;32.55;0.01
2021;2;19;12;792.79;33.49;0.02
2021;2;19;13;620.48;33.77;0.03
2021;2;19;14;480.63;33.43;0.03
2021;2;19;15;263.71;32.38;0.03
2021;2;19;16;140.52;30.89;0.02
2021;2;19;17;33.92;28.65;0.04
2021;2;19;18;0.0;26.8;0.02
2021;2;19;19;0.0;25.87;0.02
2021;2;19;20;0.0;25.21;0.03
2021;2;19;21;0.0;24.58;0.03
2021;2;19;22;0.0;23.96;0.02
